,610,610_end,weekday,dayofweek,hour,minute,day,holiday,freetaxi,559,560,561,609,611,659,660,661,559_end,560_end,561_end,609_end,611_end,659_end,660_end,661_end
2019-12-07 09:30:00,0,0,0,5,9,30,7,0,83,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,2
2019-12-07 09:45:00,0,0,0,5,9,45,7,0,53,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1
2019-12-07 10:00:00,0,0,0,5,10,0,7,0,74,1,0,1,0,0,0,0,2,0,0,0,0,2,1,0,1
2019-12-07 10:15:00,0,0,0,5,10,15,7,0,73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2019-12-07 10:30:00,0,0,0,5,10,30,7,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-12-07 10:45:00,0,0,0,5,10,45,7,0,53,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,3
2019-12-07 11:00:00,0,0,0,5,11,0,7,0,33,0,0,1,0,0,2,1,3,0,0,0,0,1,0,0,1
2019-12-07 11:15:00,1,0,0,5,11,15,7,0,55,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
2019-12-07 11:30:00,0,0,0,5,11,30,7,0,31,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0
2019-12-07 11:45:00,0,2,0,5,11,45,7,0,42,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0
2019-12-07 12:00:00,0,0,0,5,12,0,7,0,36,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,1
2019-12-07 12:15:00,0,0,0,5,12,15,7,0,69,0,0,1,3,0,10,1,2,0,0,0,0,0,0,0,2
2019-12-07 12:30:00,0,0,0,5,12,30,7,0,52,0,0,1,4,0,8,0,3,0,0,0,0,0,1,0,0
2019-12-07 12:45:00,0,0,0,5,12,45,7,0,54,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3
2019-12-07 13:00:00,0,0,0,5,13,0,7,0,53,0,0,2,3,0,4,2,7,0,0,0,0,0,2,1,2
2019-12-07 13:15:00,3,0,0,5,13,15,7,0,33,0,0,0,0,0,11,1,6,0,0,1,0,0,1,0,0
2019-12-07 13:30:00,0,0,0,5,13,30,7,0,20,0,1,0,3,3,19,1,2,0,0,0,0,0,0,0,0
2019-12-07 13:45:00,0,1,0,5,13,45,7,0,21,2,1,0,1,6,14,3,4,0,0,0,0,0,0,2,1
2019-12-07 14:00:00,1,0,0,5,14,0,7,0,48,1,0,0,6,0,6,3,0,0,0,1,0,0,2,1,2
2019-12-07 14:15:00,0,0,0,5,14,15,7,0,44,0,0,0,2,0,1,0,2,0,0,0,0,0,1,1,3
2019-12-07 14:30:00,1,0,0,5,14,30,7,0,52,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0
2019-12-07 14:45:00,0,1,0,5,14,45,7,0,53,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-07 15:00:00,0,0,0,5,15,0,7,0,44,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1
2019-12-07 15:15:00,0,0,0,5,15,15,7,0,18,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1
2019-12-07 15:30:00,1,0,0,5,15,30,7,0,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2019-12-07 15:45:00,0,0,0,5,15,45,7,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-12-07 16:00:00,0,0,0,5,16,0,7,0,37,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1
2019-12-07 16:15:00,1,0,0,5,16,15,7,0,36,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0
2019-12-07 16:30:00,0,0,0,5,16,30,7,0,30,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,1
2019-12-07 16:45:00,0,0,0,5,16,45,7,0,43,0,0,0,0,1,0,3,4,1,0,0,1,0,1,0,3
2019-12-07 17:00:00,0,1,0,5,17,0,7,0,68,0,0,2,1,0,2,0,0,1,0,0,0,0,0,1,1
2019-12-07 17:15:00,0,0,0,5,17,15,7,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2019-12-07 17:30:00,0,0,0,5,17,30,7,0,42,0,1,1,3,0,3,0,5,0,0,0,0,2,0,0,4
2019-12-07 17:45:00,0,0,0,5,17,45,7,0,62,0,0,3,9,0,6,0,6,0,0,0,0,0,1,1,1
2019-12-07 18:00:00,2,1,0,5,18,0,7,0,89,0,0,0,2,0,29,1,4,0,0,0,0,0,0,0,0
2019-12-07 18:15:00,1,0,0,5,18,15,7,0,67,0,1,2,1,0,29,1,8,0,0,1,0,0,0,0,5
2019-12-07 18:30:00,0,0,0,5,18,30,7,0,61,0,1,0,2,0,0,0,6,1,0,0,0,0,0,1,0
2019-12-07 18:45:00,0,0,0,5,18,45,7,0,32,0,0,0,3,0,0,3,2,0,0,0,0,3,0,0,0
2019-12-07 19:00:00,0,0,0,5,19,0,7,0,61,0,1,0,3,0,0,5,0,0,0,2,0,0,0,0,3
2019-12-07 19:15:00,0,0,0,5,19,15,7,0,66,0,2,0,1,0,0,0,3,1,0,0,1,1,0,0,1
2019-12-07 19:30:00,0,0,0,5,19,30,7,0,79,0,0,0,0,0,1,1,3,0,3,1,1,0,0,0,4
2019-12-07 19:45:00,0,0,0,5,19,45,7,0,75,2,0,0,0,1,0,2,1,0,0,0,0,0,1,1,4
2019-12-07 20:00:00,1,0,0,5,20,0,7,0,96,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-07 20:15:00,1,0,0,5,20,15,7,0,47,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,1
2019-12-07 20:30:00,0,0,0,5,20,30,7,0,53,1,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0
2019-12-07 20:45:00,1,0,0,5,20,45,7,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2019-12-07 21:00:00,0,0,0,5,21,0,7,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019-12-07 21:15:00,0,0,0,5,21,15,7,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2019-12-07 21:30:00,0,0,0,5,21,30,7,0,42,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2019-12-07 21:45:00,0,0,0,5,21,45,7,0,42,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
2019-12-07 22:00:00,0,0,0,5,22,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-07 22:15:00,0,0,0,5,22,15,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-07 22:30:00,0,0,0,5,22,30,7,0,23,0,0,0,0,4,0,2,0,0,2,0,0,0,0,4,1
2019-12-07 22:45:00,0,0,0,5,22,45,7,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2019-12-07 23:00:00,0,0,0,5,23,0,7,0,29,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7
2019-12-07 23:15:00,0,0,0,5,23,15,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-07 23:30:00,0,0,0,5,23,30,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-12-07 23:45:00,0,0,0,5,23,45,7,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2019-12-08 00:00:00,0,0,0,6,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 00:15:00,0,0,0,6,0,15,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2019-12-08 00:30:00,0,0,0,6,0,30,8,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2019-12-08 00:45:00,0,0,0,6,0,45,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-08 01:00:00,0,0,0,6,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 01:15:00,0,0,0,6,1,15,8,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-08 01:30:00,0,0,0,6,1,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 01:45:00,0,0,0,6,1,45,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 02:00:00,0,0,0,6,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 02:15:00,0,0,0,6,2,15,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 02:30:00,0,0,0,6,2,30,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 02:45:00,0,0,0,6,2,45,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 03:00:00,0,0,0,6,3,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 03:15:00,0,0,0,6,3,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 03:30:00,0,0,0,6,3,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 03:45:00,0,0,0,6,3,45,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 04:00:00,0,0,0,6,4,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 04:15:00,0,0,0,6,4,15,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 04:30:00,0,0,0,6,4,30,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-12-08 04:45:00,0,0,0,6,4,45,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 05:00:00,0,0,0,6,5,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-08 05:15:00,0,0,0,6,5,15,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 05:30:00,0,0,0,6,5,30,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-08 05:45:00,0,0,0,6,5,45,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 06:00:00,0,0,0,6,6,0,8,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2019-12-08 06:15:00,0,0,0,6,6,15,8,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0
2019-12-08 06:30:00,0,0,0,6,6,30,8,0,43,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2019-12-08 06:45:00,0,2,0,6,6,45,8,0,39,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0
2019-12-08 07:00:00,0,1,0,6,7,0,8,0,34,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0
2019-12-08 07:15:00,0,2,0,6,7,15,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
2019-12-08 07:30:00,0,0,0,6,7,30,8,0,142,0,0,0,0,2,0,0,1,0,0,0,0,3,0,1,0
2019-12-08 07:45:00,0,2,0,6,7,45,8,0,184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-08 08:00:00,0,1,0,6,8,0,8,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2
2019-12-08 08:15:00,0,0,0,6,8,15,8,0,10,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,3
2019-12-08 08:30:00,0,0,0,6,8,30,8,0,19,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1
2019-12-08 08:45:00,0,0,0,6,8,45,8,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2
2019-12-08 09:00:00,0,0,0,6,9,0,8,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0
2019-12-08 09:15:00,0,0,0,6,9,15,8,0,8,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0
2019-12-08 09:30:00,0,0,0,6,9,30,8,0,16,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1
2019-12-08 09:45:00,0,0,0,6,9,45,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-12-08 10:00:00,0,0,0,6,10,0,8,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-12-08 10:15:00,0,0,0,6,10,15,8,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2019-12-08 10:30:00,0,0,0,6,10,30,8,0,21,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8
2019-12-08 10:45:00,0,0,0,6,10,45,8,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
2019-12-08 11:00:00,0,0,0,6,11,0,8,0,20,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,2
2019-12-08 11:15:00,0,0,0,6,11,15,8,0,23,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0
2019-12-08 11:30:00,0,0,0,6,11,30,8,0,25,0,0,0,0,0,0,0,4,0,1,0,1,0,2,3,2
2019-12-08 11:45:00,0,1,0,6,11,45,8,0,21,0,0,0,0,0,0,0,4,0,0,1,0,0,3,1,0
2019-12-08 12:00:00,0,0,0,6,12,0,8,0,29,0,0,0,0,0,1,4,10,0,0,0,0,0,0,0,1
2019-12-08 12:15:00,0,0,0,6,12,15,8,0,56,0,0,0,0,0,2,2,2,0,1,0,3,0,0,0,2
2019-12-08 12:30:00,0,0,0,6,12,30,8,0,15,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,1
2019-12-08 12:45:00,0,0,0,6,12,45,8,0,19,0,0,0,1,0,0,2,1,0,0,0,0,0,3,1,6
2019-12-08 13:00:00,0,0,0,6,13,0,8,0,13,0,0,0,1,0,1,5,0,0,0,0,0,0,5,0,1
2019-12-08 13:15:00,0,0,0,6,13,15,8,0,19,0,0,0,0,0,2,1,1,0,0,4,0,0,5,0,4
2019-12-08 13:30:00,0,0,0,6,13,30,8,0,40,0,0,0,0,0,7,2,2,0,0,0,0,0,3,0,2
2019-12-08 13:45:00,0,1,0,6,13,45,8,0,33,0,0,3,1,0,0,1,1,0,0,0,1,1,0,0,2
2019-12-08 14:00:00,1,0,0,6,14,0,8,0,43,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1,3
2019-12-08 14:15:00,0,0,0,6,14,15,8,0,34,0,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0
2019-12-08 14:30:00,0,0,0,6,14,30,8,0,20,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,2
2019-12-08 14:45:00,0,0,0,6,14,45,8,0,22,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,0
2019-12-08 15:00:00,0,0,0,6,15,0,8,0,36,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
2019-12-08 15:15:00,0,0,0,6,15,15,8,0,37,0,0,0,3,0,2,0,1,0,0,0,0,0,0,1,3
2019-12-08 15:30:00,0,0,0,6,15,30,8,0,7,0,0,0,2,0,1,4,2,0,0,0,0,0,0,1,1
2019-12-08 15:45:00,0,0,0,6,15,45,8,0,33,0,0,0,2,0,5,2,1,0,0,0,0,0,0,0,1
2019-12-08 16:00:00,0,0,0,6,16,0,8,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1
2019-12-08 16:15:00,1,0,0,6,16,15,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5
2019-12-08 16:30:00,0,0,0,6,16,30,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
2019-12-08 16:45:00,0,0,0,6,16,45,8,0,24,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-08 17:00:00,1,0,0,6,17,0,8,0,58,0,1,4,1,0,1,0,3,0,0,0,0,1,0,0,3
2019-12-08 17:15:00,0,0,0,6,17,15,8,0,48,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0
2019-12-08 17:30:00,0,0,0,6,17,30,8,0,17,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,2
2019-12-08 17:45:00,1,0,0,6,17,45,8,0,39,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,2
2019-12-08 18:00:00,0,1,0,6,18,0,8,0,33,0,0,0,0,2,1,0,1,0,0,2,1,0,0,0,1
2019-12-08 18:15:00,0,0,0,6,18,15,8,0,46,0,0,0,1,0,0,1,0,0,0,2,0,0,1,3,9
2019-12-08 18:30:00,0,0,0,6,18,30,8,0,29,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0
2019-12-08 18:45:00,0,0,0,6,18,45,8,0,22,0,0,0,2,1,0,0,1,0,0,0,0,1,3,2,1
2019-12-08 19:00:00,0,0,0,6,19,0,8,0,45,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0
2019-12-08 19:15:00,0,0,0,6,19,15,8,0,33,0,1,0,6,0,0,0,1,0,0,1,0,0,1,3,1
2019-12-08 19:30:00,1,0,0,6,19,30,8,0,21,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,4
2019-12-08 19:45:00,0,0,0,6,19,45,8,0,49,0,1,1,0,0,0,0,0,0,1,0,1,0,2,3,2
2019-12-08 20:00:00,0,0,0,6,20,0,8,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1
2019-12-08 20:15:00,1,0,0,6,20,15,8,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-08 20:30:00,0,1,0,6,20,30,8,0,43,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,1
2019-12-08 20:45:00,0,0,0,6,20,45,8,0,32,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0
2019-12-08 21:00:00,0,0,0,6,21,0,8,0,18,0,0,0,0,0,0,0,2,0,0,1,0,0,3,1,0
2019-12-08 21:15:00,0,1,0,6,21,15,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
2019-12-08 21:30:00,0,0,0,6,21,30,8,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08 21:45:00,0,0,0,6,21,45,8,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
2019-12-08 22:00:00,0,0,0,6,22,0,8,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2019-12-08 22:15:00,0,0,0,6,22,15,8,0,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2019-12-08 22:30:00,0,0,0,6,22,30,8,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-12-08 22:45:00,0,0,0,6,22,45,8,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2019-12-08 23:00:00,0,0,0,6,23,0,8,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
2019-12-08 23:15:00,0,1,0,6,23,15,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-08 23:30:00,0,0,0,6,23,30,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-12-08 23:45:00,0,0,0,6,23,45,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09 00:00:00,0,0,1,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09 00:15:00,0,0,1,0,0,15,9,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2019-12-09 00:30:00,0,0,1,0,0,30,9,0,4,0,0,0,0,0,8,0,1,0,0,0,0,0,2,0,0
2019-12-09 00:45:00,0,0,1,0,0,45,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
2019-12-09 01:00:00,0,0,1,0,1,0,9,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1
2019-12-09 01:15:00,0,0,1,0,1,15,9,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-12-09 01:30:00,0,0,1,0,1,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-12-09 01:45:00,0,0,1,0,1,45,9,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-09 02:00:00,0,0,1,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09 02:15:00,0,0,1,0,2,15,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09 02:30:00,0,0,1,0,2,30,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-09 02:45:00,0,0,1,0,2,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
2019-12-09 03:00:00,0,0,1,0,3,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-09 03:15:00,0,0,1,0,3,15,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09 03:30:00,0,1,1,0,3,30,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09 03:45:00,0,0,1,0,3,45,9,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-12-09 04:00:00,0,0,1,0,4,0,9,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-09 04:15:00,0,0,1,0,4,15,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2019-12-09 04:30:00,0,0,1,0,4,30,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09 04:45:00,0,0,1,0,4,45,9,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-09 05:00:00,0,0,1,0,5,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-09 05:15:00,0,0,1,0,5,15,9,0,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1
2019-12-09 05:30:00,0,0,1,0,5,30,9,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2019-12-09 05:45:00,0,0,1,0,5,45,9,0,16,0,1,0,0,0,0,0,2,0,0,0,4,0,3,0,1
2019-12-09 06:00:00,0,0,1,0,6,0,9,0,14,0,0,0,0,0,0,0,3,0,2,0,1,1,5,0,0
2019-12-09 06:15:00,0,1,1,0,6,15,9,0,35,0,0,0,0,0,0,1,0,1,0,1,0,4,1,2,0
2019-12-09 06:30:00,0,8,1,0,6,30,9,0,76,0,1,0,0,0,0,0,4,1,1,2,2,3,6,7,0
2019-12-09 06:45:00,0,2,1,0,6,45,9,0,86,0,0,0,0,0,0,0,2,0,0,2,0,2,4,0,0
2019-12-09 07:00:00,0,1,1,0,7,0,9,0,73,0,0,0,1,0,0,1,3,2,4,1,4,3,4,1,1
2019-12-09 07:15:00,0,3,1,0,7,15,9,0,164,0,1,1,0,0,1,0,3,0,8,6,3,8,4,0,1
2019-12-09 07:30:00,0,6,1,0,7,30,9,0,249,0,0,0,1,1,2,0,1,2,15,8,7,11,3,6,2
2019-12-09 07:45:00,0,10,1,0,7,45,9,0,218,0,1,0,2,0,0,2,5,0,2,12,0,2,3,2,2
2019-12-09 08:00:00,0,2,1,0,8,0,9,0,286,0,0,0,1,0,1,2,2,5,0,8,3,8,2,1,1
2019-12-09 08:15:00,0,3,1,0,8,15,9,0,213,0,0,1,2,0,2,2,5,0,5,3,1,9,2,3,4
2019-12-09 08:30:00,1,5,1,0,8,30,9,0,217,0,0,0,4,0,2,3,1,1,2,1,1,5,3,2,6
2019-12-09 08:45:00,0,4,1,0,8,45,9,0,191,0,1,0,0,0,1,0,1,0,4,2,0,0,8,1,2
2019-12-09 09:00:00,1,5,1,0,9,0,9,0,114,0,0,0,1,1,1,0,0,1,1,2,1,8,11,2,3
2019-12-09 09:15:00,1,0,1,0,9,15,9,0,91,0,0,0,1,0,0,1,2,1,0,1,0,0,5,0,1
2019-12-09 09:30:00,0,0,1,0,9,30,9,0,73,0,0,0,0,0,1,1,2,0,1,1,1,1,1,1,1
2019-12-09 09:45:00,0,1,1,0,9,45,9,0,70,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
2019-12-09 10:00:00,0,1,1,0,10,0,9,0,28,0,1,0,0,0,0,1,3,3,2,2,0,0,4,0,1
2019-12-09 10:15:00,0,0,1,0,10,15,9,0,52,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,5
2019-12-09 10:30:00,0,1,1,0,10,30,9,0,21,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,1
2019-12-09 10:45:00,0,1,1,0,10,45,9,0,30,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3
2019-12-09 11:00:00,0,0,1,0,11,0,9,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5
2019-12-09 11:15:00,0,0,1,0,11,15,9,0,29,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,6
2019-12-09 11:30:00,4,1,1,0,11,30,9,0,8,0,1,2,0,0,0,2,3,0,0,1,0,0,0,0,6
2019-12-09 11:45:00,0,0,1,0,11,45,9,0,44,0,0,5,0,1,0,3,2,0,0,0,2,0,1,0,2
2019-12-09 12:00:00,1,0,1,0,12,0,9,0,18,1,2,1,0,8,0,5,3,0,0,1,0,0,0,0,1
2019-12-09 12:15:00,2,2,1,0,12,15,9,0,33,0,2,0,4,6,0,0,0,0,0,0,1,0,0,0,0
2019-12-09 12:30:00,1,0,1,0,12,30,9,0,36,0,1,0,1,1,3,2,1,0,0,2,1,3,0,0,1
2019-12-09 12:45:00,1,2,1,0,12,45,9,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2019-12-09 13:00:00,0,0,1,0,13,0,9,0,55,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0
2019-12-09 13:15:00,0,0,1,0,13,15,9,0,34,0,0,1,0,0,0,1,2,0,0,2,1,2,0,1,2
2019-12-09 13:30:00,0,1,1,0,13,30,9,0,58,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1
2019-12-09 13:45:00,0,1,1,0,13,45,9,0,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2019-12-09 14:00:00,1,0,1,0,14,0,9,0,45,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,4
2019-12-09 14:15:00,0,0,1,0,14,15,9,0,50,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1
2019-12-09 14:30:00,0,0,1,0,14,30,9,0,58,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1
2019-12-09 14:45:00,0,0,1,0,14,45,9,0,44,0,1,0,2,1,1,1,0,0,0,0,0,0,0,2,1
2019-12-09 15:00:00,1,0,1,0,15,0,9,0,50,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2019-12-09 15:15:00,0,0,1,0,15,15,9,0,27,0,1,0,1,0,0,1,2,0,0,0,1,0,0,1,0
2019-12-09 15:30:00,0,1,1,0,15,30,9,0,54,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0
2019-12-09 15:45:00,0,2,1,0,15,45,9,0,39,0,0,1,2,0,0,0,2,0,1,0,0,0,0,1,2
2019-12-09 16:00:00,0,0,1,0,16,0,9,0,71,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1
2019-12-09 16:15:00,0,0,1,0,16,15,9,0,27,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,2
