,610,610_end,weekday,dayofweek,hour,minute,day,holiday,freetaxi,559,560,561,609,611,659,660,661,559_end,560_end,561_end,609_end,611_end,659_end,660_end,661_end
2019-10-01 00:00:00,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 00:15:00,0,0,1,1,0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2019-10-01 00:30:00,0,0,1,1,0,30,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 00:45:00,0,0,1,1,0,45,1,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 01:00:00,0,0,1,1,1,0,1,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-10-01 01:15:00,0,0,1,1,1,15,1,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-10-01 01:30:00,0,0,1,1,1,30,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-10-01 01:45:00,0,0,1,1,1,45,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 02:00:00,0,0,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 02:15:00,0,0,1,1,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 02:30:00,0,0,1,1,2,30,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 02:45:00,0,0,1,1,2,45,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 03:00:00,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 03:15:00,0,0,1,1,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 03:30:00,0,0,1,1,3,30,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 03:45:00,2,0,1,1,3,45,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 04:00:00,0,0,1,1,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 04:15:00,0,0,1,1,4,15,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-01 04:30:00,0,0,1,1,4,30,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 04:45:00,0,0,1,1,4,45,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 05:00:00,0,0,1,1,5,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 05:15:00,0,0,1,1,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 05:30:00,0,0,1,1,5,30,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2019-10-01 05:45:00,0,0,1,1,5,45,1,0,7,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
2019-10-01 06:00:00,0,0,1,1,6,0,1,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2019-10-01 06:15:00,0,1,1,1,6,15,1,0,32,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2019-10-01 06:30:00,0,1,1,1,6,30,1,0,50,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,1
2019-10-01 06:45:00,0,0,1,1,6,45,1,0,33,0,0,0,1,0,0,1,2,0,0,0,0,2,4,0,0
2019-10-01 07:00:00,0,1,1,1,7,0,1,0,30,0,0,0,0,0,2,5,4,0,0,2,1,4,0,1,3
2019-10-01 07:15:00,0,3,1,1,7,15,1,0,101,0,0,0,0,0,3,1,0,0,2,3,0,2,2,1,2
2019-10-01 07:30:00,0,3,1,1,7,30,1,0,148,0,0,0,0,0,1,1,4,2,4,5,5,9,0,3,2
2019-10-01 07:45:00,0,4,1,1,7,45,1,0,178,0,0,0,0,0,2,0,3,0,5,8,5,0,1,0,7
2019-10-01 08:00:00,1,2,1,1,8,0,1,0,202,0,0,0,9,0,9,1,18,2,2,17,2,1,1,2,3
2019-10-01 08:15:00,0,1,1,1,8,15,1,0,175,0,0,0,14,0,33,1,2,17,17,9,9,11,0,6,4
2019-10-01 08:30:00,0,2,1,1,8,30,1,0,116,0,0,0,3,0,1,0,2,2,2,7,1,4,2,2,3
2019-10-01 08:45:00,0,4,1,1,8,45,1,0,199,0,1,0,2,0,4,1,2,1,3,3,1,3,0,1,0
2019-10-01 09:00:00,0,1,1,1,9,0,1,0,132,0,0,0,0,0,1,0,4,1,3,2,2,4,0,2,0
2019-10-01 09:15:00,0,3,1,1,9,15,1,0,96,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1
2019-10-01 09:30:00,0,3,1,1,9,30,1,0,91,0,1,0,0,0,0,0,0,0,1,11,1,1,0,0,0
2019-10-01 09:45:00,0,0,1,1,9,45,1,0,87,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,4
2019-10-01 10:00:00,0,1,1,1,10,0,1,0,48,1,0,0,0,0,1,0,0,0,1,2,0,0,0,2,1
2019-10-01 10:15:00,0,0,1,1,10,15,1,0,50,0,1,0,1,0,0,0,3,1,1,1,0,0,0,0,1
2019-10-01 10:30:00,0,2,1,1,10,30,1,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2019-10-01 10:45:00,0,0,1,1,10,45,1,0,49,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1
2019-10-01 11:00:00,0,0,1,1,11,0,1,0,29,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,4
2019-10-01 11:15:00,0,0,1,1,11,15,1,0,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2019-10-01 11:30:00,0,1,1,1,11,30,1,0,28,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,1
2019-10-01 11:45:00,0,0,1,1,11,45,1,0,55,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2
2019-10-01 12:00:00,1,0,1,1,12,0,1,0,45,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1
2019-10-01 12:15:00,0,1,1,1,12,15,1,0,62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-10-01 12:30:00,2,0,1,1,12,30,1,0,37,0,1,1,0,0,2,1,0,0,0,1,0,1,0,1,0
2019-10-01 12:45:00,0,2,1,1,12,45,1,0,44,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2019-10-01 13:00:00,1,0,1,1,13,0,1,0,36,0,0,1,1,0,1,0,0,0,0,1,0,2,0,2,0
2019-10-01 13:15:00,0,0,1,1,13,15,1,0,78,0,0,1,0,0,0,0,0,0,2,1,0,0,0,4,1
2019-10-01 13:30:00,0,0,1,1,13,30,1,0,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019-10-01 13:45:00,0,0,1,1,13,45,1,0,47,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1
2019-10-01 14:00:00,1,1,1,1,14,0,1,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
2019-10-01 14:15:00,0,1,1,1,14,15,1,0,40,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3
2019-10-01 14:30:00,0,1,1,1,14,30,1,0,67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2019-10-01 14:45:00,1,2,1,1,14,45,1,0,48,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
2019-10-01 15:00:00,2,0,1,1,15,0,1,0,65,0,0,0,2,0,2,0,1,1,2,0,0,0,0,0,0
2019-10-01 15:15:00,0,1,1,1,15,15,1,0,72,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
2019-10-01 15:30:00,0,1,1,1,15,30,1,0,53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2019-10-01 15:45:00,0,0,1,1,15,45,1,0,30,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,1
2019-10-01 16:00:00,0,0,1,1,16,0,1,0,33,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,2
2019-10-01 16:15:00,0,1,1,1,16,15,1,0,47,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,1
2019-10-01 16:30:00,0,0,1,1,16,30,1,0,58,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,1
2019-10-01 16:45:00,1,0,1,1,16,45,1,0,66,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0
2019-10-01 17:00:00,1,0,1,1,17,0,1,0,37,0,3,2,3,0,1,0,2,0,2,0,0,0,1,3,0
2019-10-01 17:15:00,1,0,1,1,17,15,1,0,71,0,4,1,1,7,14,4,1,0,0,0,0,0,1,0,4
2019-10-01 17:30:00,3,0,1,1,17,30,1,0,82,0,3,1,3,4,1,3,1,0,0,0,0,1,0,0,3
2019-10-01 17:45:00,4,0,1,1,17,45,1,0,20,1,5,2,0,1,0,3,6,0,0,0,0,0,0,1,0
2019-10-01 18:00:00,3,0,1,1,18,0,1,0,57,2,8,4,1,8,1,2,1,0,0,2,0,0,1,0,2
2019-10-01 18:15:00,0,0,1,1,18,15,1,0,74,0,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0
2019-10-01 18:30:00,2,0,1,1,18,30,1,0,44,0,0,3,1,0,2,3,2,0,0,0,0,0,0,0,1
2019-10-01 18:45:00,4,0,1,1,18,45,1,0,36,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,0
2019-10-01 19:00:00,3,0,1,1,19,0,1,0,43,0,1,1,0,2,1,1,1,0,0,0,0,0,1,1,2
2019-10-01 19:15:00,0,0,1,1,19,15,1,0,42,0,0,1,2,3,0,0,2,0,0,2,0,4,0,3,0
2019-10-01 19:30:00,1,0,1,1,19,30,1,0,71,0,5,4,0,1,0,0,0,0,0,0,0,0,0,1,1
2019-10-01 19:45:00,0,0,1,1,19,45,1,0,59,3,0,4,0,0,0,0,2,0,0,0,0,0,0,3,0
2019-10-01 20:00:00,0,0,1,1,20,0,1,0,28,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0
2019-10-01 20:15:00,0,0,1,1,20,15,1,0,34,0,1,1,1,2,0,0,1,0,0,1,0,0,0,1,0
2019-10-01 20:30:00,0,0,1,1,20,30,1,0,57,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,1
2019-10-01 20:45:00,1,0,1,1,20,45,1,0,38,0,0,1,4,1,1,1,0,0,0,0,0,0,0,1,2
2019-10-01 21:00:00,0,0,1,1,21,0,1,0,37,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,1
2019-10-01 21:15:00,0,0,1,1,21,15,1,0,21,0,1,1,0,0,5,0,3,0,0,0,0,0,0,1,5
2019-10-01 21:30:00,0,0,1,1,21,30,1,0,33,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1
2019-10-01 21:45:00,0,0,1,1,21,45,1,0,17,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1
2019-10-01 22:00:00,0,0,1,1,22,0,1,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2019-10-01 22:15:00,0,0,1,1,22,15,1,0,21,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
2019-10-01 22:30:00,0,0,1,1,22,30,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-10-01 22:45:00,0,0,1,1,22,45,1,0,16,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2019-10-01 23:00:00,0,0,1,1,23,0,1,0,21,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1
2019-10-01 23:15:00,0,0,1,1,23,15,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-01 23:30:00,0,0,1,1,23,30,1,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-01 23:45:00,0,0,1,1,23,45,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019-10-02 00:00:00,0,0,1,2,0,0,2,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019-10-02 00:15:00,0,0,1,2,0,15,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 00:30:00,0,0,1,2,0,30,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 00:45:00,1,0,1,2,0,45,2,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019-10-02 01:00:00,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-02 01:15:00,0,0,1,2,1,15,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 01:30:00,0,0,1,2,1,30,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 01:45:00,0,0,1,2,1,45,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 02:00:00,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-02 02:15:00,0,0,1,2,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019-10-02 02:30:00,0,0,1,2,2,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 02:45:00,0,0,1,2,2,45,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 03:00:00,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-10-02 03:15:00,0,0,1,2,3,15,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-10-02 03:30:00,0,0,1,2,3,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 03:45:00,0,0,1,2,3,45,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 04:00:00,0,0,1,2,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 04:15:00,0,0,1,2,4,15,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019-10-02 04:30:00,0,0,1,2,4,30,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 04:45:00,0,0,1,2,4,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 05:00:00,0,0,1,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 05:15:00,0,0,1,2,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 05:30:00,0,0,1,2,5,30,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 05:45:00,0,0,1,2,5,45,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-10-02 06:00:00,0,0,1,2,6,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-10-02 06:15:00,0,2,1,2,6,15,2,0,33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2019-10-02 06:30:00,0,0,1,2,6,30,2,0,53,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
2019-10-02 06:45:00,0,2,1,2,6,45,2,0,35,0,0,1,0,0,0,1,1,0,1,2,1,0,1,0,0
2019-10-02 07:00:00,0,1,1,2,7,0,2,0,32,0,0,0,1,0,0,3,8,0,1,3,1,0,1,0,0
2019-10-02 07:15:00,0,4,1,2,7,15,2,0,74,0,0,0,0,0,1,0,6,0,0,4,1,7,1,1,3
2019-10-02 07:30:00,0,6,1,2,7,30,2,0,101,0,0,0,0,0,3,2,3,5,3,1,6,7,0,1,0
2019-10-02 07:45:00,0,1,1,2,7,45,2,0,185,0,0,1,1,0,0,1,1,0,1,3,0,2,0,1,0
2019-10-02 08:00:00,0,2,1,2,8,0,2,0,161,0,0,1,2,0,5,4,5,4,3,7,4,11,0,1,11
2019-10-02 08:15:00,0,3,1,2,8,15,2,0,193,0,0,0,1,0,16,0,7,1,2,5,1,4,0,3,1
2019-10-02 08:30:00,0,4,1,2,8,30,2,0,247,0,0,0,3,0,1,1,3,0,3,1,3,1,1,3,2
2019-10-02 08:45:00,0,1,1,2,8,45,2,0,232,1,1,1,0,0,4,0,1,0,5,5,1,3,1,3,3
2019-10-02 09:00:00,0,3,1,2,9,0,2,0,176,0,0,0,0,0,0,1,0,1,1,2,1,2,1,1,2
2019-10-02 09:15:00,0,1,1,2,9,15,2,0,156,0,0,0,0,0,2,0,0,0,5,3,0,1,0,0,3
2019-10-02 09:30:00,0,2,1,2,9,30,2,0,73,0,0,1,1,0,2,0,0,0,1,1,0,2,1,3,1
2019-10-02 09:45:00,0,1,1,2,9,45,2,0,78,0,0,0,0,0,1,3,0,1,1,2,0,0,0,1,0
2019-10-02 10:00:00,0,0,1,2,10,0,2,0,74,0,0,0,0,2,0,21,2,0,1,1,0,1,0,0,1
2019-10-02 10:15:00,0,2,1,2,10,15,2,0,53,0,0,1,1,1,0,0,2,0,0,1,1,0,0,1,0
2019-10-02 10:30:00,0,0,1,2,10,30,2,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-10-02 10:45:00,0,1,1,2,10,45,2,0,59,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,4
2019-10-02 11:00:00,0,0,1,2,11,0,2,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-10-02 11:15:00,1,0,1,2,11,15,2,0,29,6,2,0,4,0,2,0,0,0,0,0,1,0,0,0,0
2019-10-02 11:30:00,0,1,1,2,11,30,2,0,18,0,0,0,1,1,0,1,3,0,1,1,0,0,1,0,0
2019-10-02 11:45:00,1,1,1,2,11,45,2,0,56,1,0,1,3,3,0,0,2,0,0,0,2,0,0,0,0
2019-10-02 12:00:00,0,0,1,2,12,0,2,0,67,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2019-10-02 12:15:00,2,0,1,2,12,15,2,0,33,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0
2019-10-02 12:30:00,0,0,1,2,12,30,2,0,45,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
2019-10-02 12:45:00,1,0,1,2,12,45,2,0,27,3,0,0,4,0,2,2,4,0,0,0,0,4,0,0,0
2019-10-02 13:00:00,1,2,1,2,13,0,2,0,42,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,1
2019-10-02 13:15:00,1,0,1,2,13,15,2,0,45,0,1,0,3,0,0,0,2,0,0,1,1,0,0,3,0
2019-10-02 13:30:00,0,1,1,2,13,30,2,0,76,0,0,2,1,0,0,0,3,1,0,0,1,1,0,4,2
2019-10-02 13:45:00,0,0,1,2,13,45,2,0,26,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,5
2019-10-02 14:00:00,0,3,1,2,14,0,2,0,34,2,2,0,0,0,0,1,1,0,1,5,0,1,0,1,0
2019-10-02 14:15:00,1,0,1,2,14,15,2,0,50,0,2,0,0,0,0,0,0,0,3,4,0,2,0,0,1
2019-10-02 14:30:00,0,0,1,2,14,30,2,0,59,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
2019-10-02 14:45:00,0,0,1,2,14,45,2,0,53,0,2,1,0,0,2,0,1,0,1,2,1,0,1,1,0
2019-10-02 15:00:00,0,0,1,2,15,0,2,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 15:15:00,0,0,1,2,15,15,2,0,22,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2019-10-02 15:30:00,0,0,1,2,15,30,2,0,34,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,3
2019-10-02 15:45:00,0,1,1,2,15,45,2,0,46,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0
2019-10-02 16:00:00,2,0,1,2,16,0,2,0,56,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2
2019-10-02 16:15:00,0,0,1,2,16,15,2,0,33,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
2019-10-02 16:30:00,1,0,1,2,16,30,2,0,30,0,1,1,1,0,1,0,3,0,0,0,0,1,1,0,0
2019-10-02 16:45:00,0,2,1,2,16,45,2,0,37,1,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2
2019-10-02 17:00:00,0,0,1,2,17,0,2,0,53,5,5,5,1,3,0,1,4,0,1,1,0,0,0,6,4
2019-10-02 17:15:00,6,1,1,2,17,15,2,0,57,0,4,6,1,6,0,5,3,0,0,1,0,0,0,2,1
2019-10-02 17:30:00,5,0,1,2,17,30,2,0,135,0,0,2,5,6,0,2,3,0,0,2,0,0,1,0,0
2019-10-02 17:45:00,0,0,1,2,17,45,2,0,77,0,3,8,4,1,5,2,2,0,0,0,0,0,0,0,0
2019-10-02 18:00:00,2,0,1,2,18,0,2,0,71,1,5,5,0,5,1,0,6,0,0,0,0,0,0,0,3
2019-10-02 18:15:00,3,0,1,2,18,15,2,0,49,2,4,6,3,3,3,1,6,0,0,0,0,0,0,0,2
2019-10-02 18:30:00,4,0,1,2,18,30,2,0,60,0,3,4,2,3,1,3,7,0,0,0,0,0,0,0,0
2019-10-02 18:45:00,0,1,1,2,18,45,2,0,75,0,3,3,2,7,0,1,0,0,0,0,0,0,0,0,3
2019-10-02 19:00:00,0,0,1,2,19,0,2,0,59,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,3
2019-10-02 19:15:00,4,2,1,2,19,15,2,0,40,0,5,3,0,3,2,0,0,0,0,0,0,0,1,1,0
2019-10-02 19:30:00,1,0,1,2,19,30,2,0,54,0,0,0,0,1,1,2,0,0,0,1,0,0,0,2,1
2019-10-02 19:45:00,2,0,1,2,19,45,2,0,23,0,2,1,2,2,2,1,1,0,0,0,0,1,0,0,1
2019-10-02 20:00:00,2,0,1,2,20,0,2,0,86,0,1,3,0,0,1,2,0,0,0,0,0,1,0,1,2
2019-10-02 20:15:00,0,0,1,2,20,15,2,0,27,0,2,4,0,3,1,1,1,0,0,0,0,0,0,0,2
2019-10-02 20:30:00,0,0,1,2,20,30,2,0,65,0,3,1,2,4,2,1,0,1,0,0,0,0,0,0,5
2019-10-02 20:45:00,0,0,1,2,20,45,2,0,45,0,1,1,2,0,1,0,2,1,0,0,0,0,0,0,2
2019-10-02 21:00:00,1,0,1,2,21,0,2,0,43,0,4,4,2,3,2,0,2,0,0,0,0,0,1,0,0
2019-10-02 21:15:00,0,0,1,2,21,15,2,0,38,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,1
2019-10-02 21:30:00,2,1,1,2,21,30,2,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2019-10-02 21:45:00,0,0,1,2,21,45,2,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 22:00:00,0,0,1,2,22,0,2,0,25,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
2019-10-02 22:15:00,0,0,1,2,22,15,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-02 22:30:00,0,0,1,2,22,30,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019-10-02 22:45:00,0,0,1,2,22,45,2,0,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2019-10-02 23:00:00,0,0,1,2,23,0,2,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2019-10-02 23:15:00,0,0,1,2,23,15,2,0,10,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
2019-10-02 23:30:00,0,0,1,2,23,30,2,0,12,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2019-10-02 23:45:00,0,0,1,2,23,45,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019-10-03 00:00:00,0,0,1,3,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2019-10-03 00:15:00,0,0,1,3,0,15,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-03 00:30:00,0,0,1,3,0,30,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 00:45:00,0,0,1,3,0,45,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2019-10-03 01:00:00,0,0,1,3,1,0,3,0,0,0,0,0,0,2,0,2,1,0,0,0,0,2,0,0,0
2019-10-03 01:15:00,0,0,1,3,1,15,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 01:30:00,0,0,1,3,1,30,3,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2019-10-03 01:45:00,0,0,1,3,1,45,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 02:00:00,0,0,1,3,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 02:15:00,0,0,1,3,2,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 02:30:00,0,0,1,3,2,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 02:45:00,0,0,1,3,2,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 03:00:00,0,0,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 03:15:00,0,0,1,3,3,15,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 03:30:00,0,0,1,3,3,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-10-03 03:45:00,0,0,1,3,3,45,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2019-10-03 04:00:00,0,0,1,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 04:15:00,0,0,1,3,4,15,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-10-03 04:30:00,0,0,1,3,4,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 04:45:00,0,0,1,3,4,45,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 05:00:00,0,0,1,3,5,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03 05:15:00,0,0,1,3,5,15,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2019-10-03 05:30:00,0,0,1,3,5,30,3,0,28,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2019-10-03 05:45:00,0,0,1,3,5,45,3,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-10-03 06:00:00,0,0,1,3,6,0,3,0,14,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2019-10-03 06:15:00,0,0,1,3,6,15,3,0,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2019-10-03 06:30:00,0,0,1,3,6,30,3,0,29,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,2
2019-10-03 06:45:00,0,2,1,3,6,45,3,0,38,0,0,0,0,0,0,3,1,0,0,3,1,0,2,0,0
